,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
686,32310998,01/01/2016 02:31:34 AM,01/01/2016 05:46:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303.0,471 LISK AVENUE,LISK AVENUE,SELVIN LOOP,SOUTH AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,01/01/2016 10:31:34 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 05:46:47 AM,01 STATEN ISLAND,STATEN ISLAND,938555.0,166192.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62271729174556,-74.16460610746152,"(40.62271729174556, -74.16460610746152)"
687,32312573,01/01/2016 02:31:44 AM,01/01/2016 06:48:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473.0,340 BEACH AVENUE,BEACH AVENUE,DEAD END,PATTERSON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:31:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 06:48:14 AM,09 BRONX,BRONX,1022514.0,235213.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81219826490205,-73.86177002736382,"(40.81219826490205, -73.86177002736383)"
688,32311157,01/01/2016 02:31:47 AM,01/01/2016 08:23:10 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11416.0,85-01 97 AVENUE,97 AVENUE,85 STREET,86 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,01/01/2016 10:31:47 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 08:23:10 AM,09 QUEENS,QUEENS,1024407.0,188353.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68357115077599,-73.85521132070241,"(40.68357115077599, -73.85521132070241)"
689,32313840,01/01/2016 02:32:08 AM,01/01/2016 05:51:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373.0,92-01 LAMONT AVENUE,LAMONT AVENUE,FORLEY STREET,ELBERTSON STREET,,,ADDRESS,ELMHURST,,Precinct,Closed,01/01/2016 10:32:08 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 05:51:09 AM,04 QUEENS,QUEENS,1019245.0,210596.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7446447233121,-73.87370759487807,"(40.7446447233121, -73.87370759487806)"
690,32313713,01/01/2016 02:32:11 AM,01/01/2016 03:16:34 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11217.0,59 5 AVENUE,5 AVENUE,BERGEN STREET,ST MARKS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:32:11 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:16:34 AM,06 BROOKLYN,BROOKLYN,990536.0,187387.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68100856097735,-73.97733629853808,"(40.68100856097735, -73.97733629853808)"
691,32311979,01/01/2016 02:32:41 AM,03/09/2016 04:04:10 PM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10012.0,,,,,SPRING STREET,LAFAYETTE STREET,INTERSECTION,NEW YORK,,,Closed,02/18/2016 08:59:49 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,03/09/2016 04:04:11 PM,02 MANHATTAN,MANHATTAN,985048.0,202430.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.722300267171406,-73.99712108830063,"(40.722300267171406, -73.99712108830063)"
692,32311675,01/01/2016 02:32:53 AM,01/01/2016 06:30:24 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207.0,856 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,SCHAEFER STREET,DECATUR STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:32:53 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 06:30:25 AM,04 BROOKLYN,BROOKLYN,1010390.0,191266.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69161915678669,-73.9057391758118,"(40.691619156786686, -73.9057391758118)"
693,32312154,01/01/2016 02:32:57 AM,01/01/2016 02:47:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10023.0,225 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 70 STREET,WEST 71 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:32:57 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,01/01/2016 02:47:47 AM,07 MANHATTAN,MANHATTAN,989902.0,222102.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7762931759485,-73.97959297954823,"(40.7762931759485, -73.97959297954823)"
694,32313267,01/01/2016 02:34:01 AM,01/03/2016 04:28:21 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469.0,3410 ELY AVENUE,ELY AVENUE,TILLOTSON AVENUE,BOSTON ROAD,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:34:01 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/03/2016 04:28:21 PM,12 BRONX,BRONX,1028392.0,259475.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87876280012837,-73.84037588555437,"(40.878762800128364, -73.84037588555438)"
695,32316669,01/01/2016 02:34:06 AM,01/01/2016 02:34:06 AM,HPD,Department of Housing Preservation and Development,GENERAL,SIGNAGE MISSING,RESIDENTIAL BUILDING,11377.0,39-11 65 PLACE,65 PLACE,,,,,ADDRESS,Woodside,,,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,01/01/2016 02:34:06 AM,02 QUEENS,QUEENS,1012253.0,210941.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74561656601213,-73.89893935220573,"(40.745616566012124, -73.89893935220574)"
696,32310974,01/01/2016 02:34:12 AM,01/01/2016 06:43:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11415.0,118-09 83 AVENUE,83 AVENUE,118 STREET,BEND,,,ADDRESS,KEW GARDENS,,Precinct,Closed,01/01/2016 10:34:12 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 06:43:33 AM,09 QUEENS,QUEENS,1030043.0,197036.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7073765643264,-73.83483136980472,"(40.707376564326395, -73.83483136980472)"
697,32311682,01/01/2016 02:34:13 AM,01/01/2016 06:51:09 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229.0,1200 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,HOMECREST AVENUE,EAST 13 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:34:13 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 06:51:09 AM,15 BROOKLYN,BROOKLYN,995851.0,155781.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.594251481474686,-73.9582278073843,"(40.59425148147469, -73.95822780738429)"
698,32310830,01/01/2016 02:34:31 AM,01/01/2016 03:16:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215.0,702 UNION STREET,UNION STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:34:31 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:16:31 AM,06 BROOKLYN,BROOKLYN,989825.0,185630.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67618647011843,-73.97990120908311,"(40.67618647011843, -73.97990120908311)"
699,32312034,01/01/2016 02:34:37 AM,01/01/2016 04:06:26 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226.0,20 CROOKE AVENUE,CROOKE AVENUE,PARADE PLACE,ST PAULS PLACE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:34:37 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2016 04:06:26 PM,14 BROOKLYN,BROOKLYN,994084.0,176819.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65199852272685,-73.96455966729852,"(40.65199852272685, -73.96455966729852)"
700,32312640,01/01/2016 02:34:40 AM,01/01/2016 05:40:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003.0,327 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:34:40 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 05:40:39 AM,06 MANHATTAN,MANHATTAN,988647.0,205972.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.732021137610786,-73.98413481020178,"(40.73202113761079, -73.98413481020178)"
701,32313861,01/01/2016 02:34:48 AM,01/01/2016 07:44:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11217.0,275 WYCKOFF STREET,WYCKOFF STREET,NEVINS STREET,3 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:34:48 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:44:41 AM,02 BROOKLYN,BROOKLYN,988796.0,188205.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683254849466636,-73.98360918599069,"(40.683254849466636, -73.98360918599069)"
702,32312189,01/01/2016 02:35:10 AM,01/01/2016 03:47:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11423.0,89-29 188 STREET,188 STREET,89 AVENUE,90 AVENUE,,,ADDRESS,HOLLIS,,Precinct,Closed,01/01/2016 10:35:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:47:07 AM,12 QUEENS,QUEENS,1047327.0,199303.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71349258797695,-73.77246952173648,"(40.71349258797695, -73.77246952173648)"
703,32311791,01/01/2016 02:35:31 AM,01/01/2016 07:44:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469.0,2436 TIEMANN AVENUE,TIEMANN AVENUE,WARING AVENUE,MACE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:35:31 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:44:33 AM,11 BRONX,BRONX,1029053.0,253207.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.861555754771054,-73.83802752628537,"(40.861555754771054, -73.83802752628537)"
704,32313760,01/01/2016 02:35:42 AM,01/01/2016 04:09:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002.0,168 DELANCEY STREET,DELANCEY STREET,CLINTON STREET,NYCTA SUBWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:35:42 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 04:09:31 AM,03 MANHATTAN,MANHATTAN,988252.0,200742.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71766624458532,-73.98556315336786,"(40.71766624458532, -73.98556315336786)"
705,32313566,01/01/2016 02:36:11 AM,01/01/2016 10:30:57 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452.0,1314 NELSON AVENUE,NELSON AVENUE,WEST 169 STREET,CORPORAL IRWIN FISCHER PLACE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:36:11 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 10:30:58 AM,04 BRONX,BRONX,1005387.0,245401.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84021899186601,-73.92360974463324,"(40.84021899186601, -73.92360974463324)"
706,32313772,01/01/2016 02:36:21 AM,03/31/2016 01:43:28 PM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11217.0,,,,,PACIFIC STREET,NEVINS STREET,INTERSECTION,BROOKLYN,,,Closed,02/18/2016 08:59:49 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,03/31/2016 01:43:28 PM,02 BROOKLYN,BROOKLYN,988939.0,189005.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.68545059221621,-73.9830930361464,"(40.68545059221621, -73.98309303614639)"
707,32313732,01/01/2016 02:36:24 AM,01/01/2016 03:43:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432.0,85-20 151 STREET,151 STREET,85 AVENUE,85 DRIVE,,,ADDRESS,JAMAICA,,Precinct,Closed,01/01/2016 10:36:24 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:43:11 AM,08 QUEENS,QUEENS,1037451.0,198423.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71114210126257,-73.80810092117082,"(40.71114210126256, -73.80810092117082)"
708,32310939,01/01/2016 02:37:39 AM,03/24/2016 11:14:04 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10025.0,5 WEST 107 STREET,WEST 107 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,,Closed,02/18/2016 08:59:49 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,03/24/2016 11:14:05 AM,07 MANHATTAN,MANHATTAN,995361.0,230328.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.79886616493118,-73.9598691971527,"(40.79886616493117, -73.95986919715271)"
709,32310977,01/01/2016 02:37:42 AM,01/01/2016 03:47:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032.0,621 WEST 171 STREET,WEST 171 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:37:42 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:47:17 AM,12 MANHATTAN,MANHATTAN,1000980.0,246550.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84338210936775,-73.93953400765469,"(40.843382109367745, -73.93953400765469)"
710,32312958,01/01/2016 02:37:44 AM,01/01/2016 07:44:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469.0,2436 TIEMANN AVENUE,TIEMANN AVENUE,WARING AVENUE,MACE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:37:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:44:33 AM,11 BRONX,BRONX,1029053.0,253207.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.861555754771054,-73.83802752628537,"(40.861555754771054, -73.83802752628537)"
711,32313007,01/01/2016 02:37:57 AM,01/01/2016 06:48:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10473.0,340 BEACH AVENUE,BEACH AVENUE,DEAD END,PATTERSON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:37:57 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 06:48:01 AM,09 BRONX,BRONX,1022514.0,235213.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81219826490205,-73.86177002736382,"(40.81219826490205, -73.86177002736383)"
712,32313354,01/01/2016 02:38:51 AM,01/01/2016 03:32:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10026.0,2080 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST 112 STREET,WEST 113 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:38:51 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:32:00 AM,10 MANHATTAN,MANHATTAN,996164.0,231547.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80221094017856,-73.95696675255074,"(40.802210940178554, -73.95696675255073)"
713,32311626,01/01/2016 02:38:54 AM,01/01/2016 09:43:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459.0,881 EAST 162 STREET,EAST 162 STREET,PROSPECT AVENUE,EAST 163 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:38:54 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2016 09:43:56 AM,02 BRONX,BRONX,1012005.0,238504.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.821270397260534,-73.89972048984208,"(40.82127039726054, -73.89972048984208)"
714,32312671,01/01/2016 02:39:22 AM,01/01/2016 05:06:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454.0,350 EAST 137 STREET,EAST 137 STREET,ALEXANDER AVENUE,DEAD END,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:39:22 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 05:06:22 AM,01 BRONX,BRONX,1004924.0,234111.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80923225683711,-73.92531783756517,"(40.80923225683711, -73.92531783756517)"
715,32313795,01/01/2016 02:39:28 AM,01/01/2016 02:46:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026.0,,,,,WEST  116 STREET,LENOX AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,01/01/2016 10:39:28 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:46:40 AM,10 MANHATTAN,MANHATTAN,998181.0,231480.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.802024093663604,-73.94968150946015,"(40.802024093663604, -73.94968150946016)"
716,32313619,01/01/2016 02:39:43 AM,01/01/2016 02:47:50 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11222.0,61 GREENPOINT AVENUE,GREENPOINT AVENUE,WEST STREET,FRANKLIN STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:39:43 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 02:47:50 AM,01 BROOKLYN,BROOKLYN,995854.0,205178.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72983528346892,-73.95813199236659,"(40.729835283468915, -73.9581319923666)"
717,32311718,01/01/2016 02:39:47 AM,01/01/2016 03:58:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011.0,365 WEST 19 STREET,WEST 19 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:39:47 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:58:15 AM,04 MANHATTAN,MANHATTAN,983697.0,210180.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743572131410254,-74.00199567228113,"(40.743572131410254, -74.00199567228113)"
718,32312059,01/01/2016 02:40:08 AM,01/01/2016 03:23:34 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11220.0,529 56 STREET,56 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:40:08 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:23:34 AM,07 BROOKLYN,BROOKLYN,980632.0,172915.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.641287607604006,-74.01303666244337,"(40.641287607604006, -74.01303666244337)"
719,32311657,01/01/2016 02:40:32 AM,01/01/2016 02:41:03 AM,TLC,Taxi and Limousine Commission,Taxi Report,Driver Report,,10012.0,181 THOMPSON STREET,THOMPSON STREET,WEST HOUSTON STREET,BLEECKER STREET,,,ADDRESS,NEW YORK,,,Closed,,Your report has been sent to the Taxi and Limousine Commission (TLC). You are not available to participate in a hearing so TLC cannot take any action against the driver or car service company. No further information will be available for your report.,01/01/2016 02:41:03 AM,02 MANHATTAN,MANHATTAN,984210.0,204464.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.727883139278326,-74.00014431844039,"(40.72788313927833, -74.00014431844039)"
720,32312486,01/01/2016 02:40:36 AM,01/01/2016 03:43:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032.0,621 WEST 171 STREET,WEST 171 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:40:36 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:43:16 AM,12 MANHATTAN,MANHATTAN,1000980.0,246550.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84338210936775,-73.93953400765469,"(40.843382109367745, -73.93953400765469)"
721,32312170,01/01/2016 02:40:41 AM,01/01/2016 03:40:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433.0,168-30 105 AVENUE,105 AVENUE,MERRICK BOULEVARD,169 STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,01/01/2016 10:40:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:40:45 AM,12 QUEENS,QUEENS,1042853.0,194777.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70110058927468,-73.78864739858071,"(40.70110058927468, -73.78864739858071)"
722,32312065,01/01/2016 02:40:46 AM,01/01/2016 05:17:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378.0,52-12 69 PLACE,69 PLACE,52 AVENUE,52 DRIVE,,,ADDRESS,MASPETH,,Precinct,Closed,01/01/2016 10:40:46 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 05:17:13 AM,05 QUEENS,QUEENS,1013359.0,206433.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7332396623993,-73.89496739523074,"(40.7332396623993, -73.89496739523074)"
723,32312626,01/01/2016 02:41:07 AM,01/01/2016 02:05:31 PM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10468.0,2390 CRESTON AVENUE,CRESTON AVENUE,EAST 184 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:41:07 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 02:05:31 PM,05 BRONX,BRONX,1012059.0,252717.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.860280742795865,-73.89946645113288,"(40.860280742795865, -73.89946645113287)"
